MovieID,Movie,Year,Sequel,Revenue,Budget,Top.30.Actors,Top.30.Actresses,Top.30.Directors,Major.Production.House,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,MAge1,MAge2,MAge3,MAge4,MAge5,MAge6,MAge7,FAge1,FAge2,FAge3,FAge4,FAge5,FAge6,FAge7
3611,Saludos Amigos,1943,0,NA,NA,0,0,0,0,1,0,0,1,0,0,NA,2.4,3,NA,NA,4.5,NA,NA,3.5,3,NA,NA,NA,NA
3612,"The Slipper and the Rose,",1976,0,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,1,4,4,3,3.666666667,NA,NA,4.25,4,3.25,4,3,NA
3613,Things Change,1988,0,3527886,NA,0,0,0,0,0,0,0,1,0,0,NA,3.714285714,3.772727273,3.727272727,3.3,3.857142857,3.666666667,NA,4,3.625,4.25,4,3.5,5
3614,Honeymoon in Vegas,1992,0,35208854,25000000,1,0,0,0,0,0,0,1,0,1,2.857142857,3.145833333,3.225609756,3.282352941,3.482758621,3.419354839,3.545454545,NA,2.615384615,3.12195122,3.333333333,3.75,3,3.166666667
3615,Dinosaur,2000,0,137748063,127500000,0,0,0,0,1,0,0,0,0,0,2.909090909,2.916666667,3.373737374,3.174603175,3.65,3.777777778,3,3.555555556,2.944444444,3.25,3.1875,2.571428571,4,3.5
3616,Loser,2000,0,15618626,20000000,0,0,0,0,0,0,0,1,0,1,3.333333333,2.285714286,2.314285714,1.714285714,1.857142857,3,5,2,3.333333333,2.4,2.857142857,2.666666667,1,NA
3617,Road Trip,2000,0,68540777,15600000,0,0,0,1,0,0,0,1,0,0,3.580645161,3.547945205,3.096,2.705882353,2.888888889,3.142857143,2.5,4.333333333,3.428571429,3.310344828,2.8,1,2.333333333,3
3618,Small Time Crooks,2000,0,17266359,18000000,1,0,1,1,0,0,0,1,0,0,3.210526316,3.393442623,3.265957447,3.46,3.428571429,3.4,3.6,2.166666667,3.8125,3.294117647,3.25,3.615384615,3.7,4
3619,"The Hollywood Knights,",1980,0,10000000,NA,0,0,0,0,0,0,0,1,0,0,NA,3,3.358974359,3.264705882,3,3.2,3,NA,NA,2.5,3.5,NA,3,NA
3620,"The Myth of Fingerprints,",1997,0,523025,2000000,0,1,0,0,0,0,0,1,0,1,1,2.8,2.5,3.5,3,3,NA,NA,3.25,3.333333333,2.75,3,3,4
3621,Possession,1981,0,10113733,NA,0,0,0,0,0,0,1,0,0,1,NA,1,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA
3622,"The Twelve Chairs,",1970,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,2,3.692307692,3.652173913,4.3,4,2.8,NA,NA,5,4.25,3.75,4.166666667,4.333333333
3623,Mission: Impossible 2,2000,1,17218023,125000000,1,0,0,1,0,1,1,0,0,0,3.618181818,3.254166667,3.133786848,3.11627907,3.393939394,3.071428571,2.928571429,2.818181818,3.144927536,3.2,3.404255319,3.227272727,3.416666667,3
3624,Shanghai Noon,2000,0,56937502,55000000,0,0,0,0,0,1,0,0,0,0,4.034482759,3.554054054,3.68,3.631578947,3.651162791,3.657894737,3.791666667,3,3.47826087,3.787234043,3.777777778,3.8,3.666666667,2.8
3625,Better Living Through Circuitry,1999,0,82378,NA,0,0,0,0,0,0,0,0,1,0,NA,4,3.6,3.75,NA,5,NA,NA,4,3,NA,NA,NA,NA
3626,8 1/2 Women,1999,0,424123,NA,0,0,0,0,0,0,0,1,0,0,2.5,2,2.571428571,2,2,4,3,NA,2.5,4,NA,2,1,NA
3627,Carnival of Souls,1962,0,NA,30000,0,0,0,0,0,0,1,0,0,0,NA,3.4,3.555555556,3.608695652,3.857142857,2.888888889,1.5,NA,3.25,2.6,4.333333333,4,2,NA
3628,Flying Tigers,1942,0,NA,NA,0,0,0,0,0,1,0,0,0,1,NA,3,3.214285714,3.36,3.5,3.625,3.470588235,NA,NA,NA,4,2.333333333,4,3
3629,"The Gold Rush,",1925,0,NA,923000,0,0,0,0,0,0,0,1,0,0,4.333333333,4.15,4.186440678,4.160714286,4.142857143,4.516129032,4.615384615,3.666666667,3.625,4.272727273,4.0625,3.714285714,4.25,2.5
3631,It's in the Water,1998,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA
3632,Monsieur Verdoux,1947,0,NA,2000000,0,0,0,0,0,0,0,1,0,0,NA,3,3.285714286,3.8,3.833333333,3.25,4,NA,NA,3,4,NA,NA,NA
3633,On Her Majesty's Secret Service,1969,0,22774493,7000000,0,0,0,0,0,1,0,0,0,0,4.166666667,3.433333333,3.427350427,3.413333333,3.285714286,3.451612903,3.4,NA,4.6,3.764705882,3.166666667,3.444444444,3.857142857,4
3634,Seven Days in May,1964,0,NA,2200000,0,0,0,0,0,0,1,0,0,0,5,3,4.333333333,4.347826087,4.142857143,4.307692308,4.37037037,NA,NA,4,4,4,4.125,4.5
3635,"The Spy Who Loved Me,",1977,0,46838673,14000000,0,0,0,0,0,1,0,0,0,0,4.222222222,3.88372093,3.653846154,3.669902913,3.171428571,3.242424242,3.384615385,NA,3.428571429,3.782608696,3.571428571,3.333333333,3.4,3
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),1998,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1,3.2,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
3637,Vagabond (Sans toit ni loi),1985,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,5,4.125,4,3.5,NA,NA,NA,NA,3,4,4,NA,NA
3638,Moonraker,1979,0,70308099,34000000,0,0,0,0,0,1,0,0,0,1,3.692307692,3.366197183,3.18875502,3.123188406,3.04,3.25,3.380952381,NA,2.2,3.37037037,2.607142857,4.4,3.375,3.6
3639,"The Man with the Golden Gun,",1974,0,20972000,13000000,0,0,0,0,0,1,0,0,0,0,4.384615385,3.551020408,3.638554217,3.758241758,3.35483871,3.435897436,3.692307692,NA,4.2,3.5,3.375,3.777777778,3.428571429,3.5
3640,"King in New York, A",1957,0,NA,NA,0,0,0,0,0,0,0,1,0,1,NA,NA,5,NA,3.25,3.5,3,NA,NA,NA,3,NA,4,3
3641,"Woman of Paris, A",1923,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1.666666667,NA,2.5,3,4,NA,NA,NA,NA,NA,5,NA,NA
3642,In Old California,1942,0,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,3,3.25,3,NA,2,NA,NA,3,4,4
3643,"The Fighting Seabees,",1944,0,NA,NA,0,0,0,0,0,1,0,0,0,1,4,1,3.714285714,3.481481481,3.444444444,3.5,3.153846154,NA,NA,4,3,3,3.5,3
3644,Dark Command,1940,0,NA,1000000,0,0,0,0,0,1,0,0,0,0,NA,NA,4,2,3.2,3.5,3,NA,NA,4,NA,NA,5,NA
3645,Cleo From 5 to 7 (Cl_o de 5 _ 7),1962,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,3.8,4,3,4.5,NA,NA,NA,1,3,NA,NA,5,NA
3646,Big Momma's House,2000,0,117559438,30000000,0,0,0,1,0,0,0,1,0,0,3.352941176,2.304347826,2.377358491,2.333333333,2.285714286,2.5,1,2,2.571428571,2.8,2,2.6,1.833333333,NA
3647,Running Free,2000,0,117608,25000000,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
3648,"The Abominable Snowman,",1957,0,NA,NA,0,0,0,0,0,1,1,0,0,0,NA,NA,3,2,3.5,2,3,NA,NA,NA,2,NA,NA,NA
3649,American Gigolo,1980,0,22743674,4800000,0,0,0,1,0,0,0,0,0,1,4.5,3.083333333,3,3.155844156,3,3.19047619,3.5,3,2.8,3.545454545,3.222222222,3.6,3.3,3.25
3651,"Blood Spattered Bride, The (La Novia Ensangrentada)",1972,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3652,City of the Living Dead (Paura nella citt_ dei morti viventi),1980,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,2.666666667,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3653,"The Endless Summer,",1966,0,10233,50000,0,0,0,0,0,0,0,0,1,0,4.5,4.333333333,3.8125,3.774193548,3.466666667,3.8,4.166666667,4,4,3.8,3.5,3.6,3.666666667,3
3654,"The Guns of Navarone,",1961,0,NA,6000000,0,0,0,0,0,1,0,0,0,1,4.166666667,3.75,3.933884298,3.983471074,4.057692308,3.903614458,4,4,NA,4,4.2,3.916666667,4,4.285714286
3655,Blow-Out (La Grande Bouffe),1973,0,12000000,NA,0,0,0,0,0,0,0,0,0,1,NA,3,4.125,3.666666667,3.625,3.833333333,4,NA,NA,3.25,4.142857143,NA,3.8,NA
3656,Lured,1947,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
3657,Pandora and the Flying Dutchman,1951,0,NA,1500000,0,0,0,0,0,0,0,0,0,1,NA,NA,3,NA,NA,2,4.5,NA,NA,NA,NA,NA,4,4
3658,Quatermass and the Pit,1967,0,NA,390500,0,0,0,0,0,1,0,0,0,0,NA,2.5,3.608695652,4.1,3.571428571,4,NA,NA,2.333333333,2,3.5,NA,3.666666667,NA
3659,Quatermass II,1957,1,NA,NA,0,0,0,0,0,1,1,0,0,0,NA,1,3.181818182,3.7,3,4,5,NA,1,1.5,2.5,3,NA,NA
3660,Puppet Master,1989,0,NA,NA,0,0,0,0,0,1,1,0,0,0,3.5,3.357142857,2.755555556,2.692307692,2.727272727,2.875,2,3,2.7,2.923076923,2.5,3,4,1
3661,Puppet Master II,1990,1,NA,780000,0,0,0,0,0,1,1,0,0,0,NA,2.8,2.04,1.846153846,1.875,2.333333333,NA,NA,2.5,2.5,1.25,4,NA,2
3662,Puppet Master III: Toulon's Revenge,1991,1,NA,800000,0,0,0,0,0,1,1,0,0,0,1.5,2.923076923,2.057142857,1.5,1.625,2.142857143,NA,3,1,5,2,2,4,2
3663,Puppet Master 4,1993,1,NA,NA,0,0,0,0,0,1,1,0,0,0,NA,2.545454545,1.608695652,1.25,1.6,1,4,NA,1.666666667,5,1.666666667,4,NA,NA
3664,Puppet Master 5: The Final Chapter,1994,1,NA,NA,0,0,0,0,0,1,1,0,0,0,4,2.272727273,1.526315789,1,1.285714286,1,NA,NA,2,5,1,3,NA,NA
3665,Curse of the Puppet Master,1998,1,NA,250000,0,0,0,0,0,1,1,0,0,0,3,1.5,2,1.25,1,1,NA,NA,NA,3,1,3,NA,NA
3666,Retro Puppetmaster,1999,1,NA,NA,0,0,0,0,0,1,1,0,0,0,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1
3667,Rent-A-Cop,1988,0,NA,NA,0,0,0,0,0,1,0,1,0,0,NA,2.333333333,1.818181818,1.777777778,1,1,NA,NA,2,NA,2,NA,3,3
3668,Romeo and Juliet,1968,0,46351345,NA,0,0,0,0,0,0,0,0,0,1,4.285714286,3.387755102,3.854166667,3.967741935,3.911764706,4.291666667,4.555555556,4.375,3.771428571,3.882352941,3.909090909,4.2,4.214285714,4.2
3669,Stay Tuned,1992,0,10736401,NA,0,0,0,1,0,0,0,1,0,0,2.333333333,2.72,2,2.7,1,2.5,4,NA,1.555555556,2,3,4,NA,NA
3670,"The Story of G.I. Joe,",1945,0,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,2,NA,3,4.25,4.142857143,NA,NA,NA,3,NA,NA,4.5
3671,Blazing Saddles,1974,0,119601481,2600000,0,0,0,1,0,1,0,1,0,0,3.8,3.904347826,4.130177515,4.176767677,4.139240506,4.075268817,4.136363636,3.5,3.483870968,4.114285714,3.733333333,3.666666667,3.909090909,4.266666667
3672,Benji,1974,0,39552000,500000,0,0,0,0,1,0,0,0,0,0,NA,2.4375,2.907407407,2.909090909,2.833333333,3.142857143,3,4,2.2,3.307692308,3.75,3,4.25,2
3673,Benji the Hunted,1987,0,22257624,NA,0,0,0,0,1,0,0,0,0,0,NA,3,2,3.5,2,NA,1,NA,1.666666667,2,3.5,1,4,NA
3674,For the Love of Benji,1977,0,17732000,NA,0,0,0,0,1,0,0,0,0,0,NA,1.75,2.736842105,2,2,NA,2,3,2,3,4.5,4,3,3
3675,White Christmas,1954,0,NA,NA,0,0,0,1,1,0,0,0,0,0,3.666666667,3.25,3.921052632,3.953488372,3.8,3.65,3.35,4,3.714285714,4.047619048,3.956521739,4.2,3.9,4.083333333
3676,Eraserhead,1977,0,NA,20000,0,0,0,0,0,0,1,0,0,1,4.333333333,3.684210526,3.446153846,3.4,3.8125,3.2,4.5,NA,3.25,2.454545455,3.727272727,3.6,3,5
3677,Baraka,1992,0,1332110,2000000,0,0,0,0,0,0,0,0,1,0,5,3.333333333,3.9,3.8,NA,NA,4,NA,4.333333333,4.333333333,3.666666667,4.5,3,NA
3678,"The Man with the Golden Arm,",1955,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1,3.470588235,3.461538462,3.333333333,4.222222222,4.047619048,NA,NA,3.5,4,NA,4.285714286,4
3679,"The Decline of Western Civilization,",1981,0,NA,100000,0,0,0,0,0,0,0,0,1,0,4,3.5,4.368421053,4.357142857,3.75,2.5,5,NA,NA,4.636363636,4.666666667,3.666666667,4.5,NA
3680,"The Decline of Western Civilization Part II: The Metal Years,",1988,0,NA,500000,0,0,0,0,0,0,0,0,1,0,NA,NA,3.851851852,4.166666667,3.5,NA,NA,NA,4,4.25,NA,3,NA,NA
3681,For a Few Dollars More,1965,0,15000000,750000,1,0,1,0,0,1,0,0,0,0,3.5,4.318181818,4.17,3.847222222,3.727272727,3.722222222,3.9,NA,1,4,3.25,3.75,5,3.2
3682,Magnum Force,1973,0,39768000,NA,1,0,1,1,0,1,0,0,0,0,NA,4.125,3.709090909,3.723076923,3.76,3.592592593,3.8,NA,NA,3.25,3.75,3.125,3.5,3.5
3683,Blood Simple,1984,0,3851855,1500000,0,1,0,1,0,0,1,0,0,1,4.285714286,4.24,4.220588235,4.25,4.083333333,4.38,4.259259259,5,4.285714286,4.12195122,4.029411765,4,4.166666667,4.5
3684,"The Fabulous Baker Boys,",1989,0,18428904,13000000,0,0,0,0,0,0,0,0,0,1,3,3,3.252873563,3.387755102,3.461538462,3.35483871,3.625,4,2.75,3.272727273,3.52173913,3.611111111,3.636363636,4
3685,Prizzi's Honor,1985,0,26657534,NA,1,0,0,0,0,0,0,1,0,1,3.4,3.7,3.641509434,3.476190476,3.655172414,3.777777778,3.692307692,4.333333333,3.333333333,3.378378378,3.64,3.2,3.555555556,3.9
3686,Flatliners,1990,0,61489265,26000000,0,1,0,0,0,0,1,0,0,0,3.333333333,3.511627907,3.348387097,3.03125,2.882352941,3.071428571,2.75,4,3.2,3.321428571,3.111111111,2.888888889,3.666666667,3
3687,Light Years,1988,0,370698,NA,0,0,0,0,0,1,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3688,Porky's,1981,0,111289673,4000000,0,0,0,0,0,0,0,1,0,0,3.4,2.838709677,2.88976378,2.75,2.875,2.583333333,2.75,2,2.2,2.333333333,2.153846154,2.666666667,2.25,2.5
3689,Porky's II: The Next Day,1983,0,NA,6500000,0,0,0,0,0,0,0,1,0,0,3,2.666666667,2.06557377,2.096774194,1.7,1.428571429,3,NA,3,1.923076923,1.2,NA,NA,NA
3690,Porky's Revenge,1985,0,20518905,9000000,0,0,0,0,0,0,0,1,0,0,3,2.833333333,1.8,1.896551724,1.6,1.666666667,3.5,NA,3,2.333333333,2,3,NA,2
3691,Private School,1983,0,14049540,NA,0,0,0,1,0,0,0,1,0,0,NA,3,2.48,2,4,2,5,NA,3.5,2.75,2,NA,NA,NA
3692,Class of Nuke 'Em High,1986,0,NA,2000000,0,0,0,0,0,0,1,1,0,0,2,2.583333333,2.44,1.75,2,1.666666667,NA,NA,NA,3.5,1,NA,NA,NA
3693,"The Toxic Avenger,",1985,0,NA,475000,0,0,0,0,0,0,1,1,0,0,2.25,2.820512821,2.785714286,2.852941176,2.2,1.333333333,NA,NA,3.5,1.857142857,2.833333333,3,NA,NA
3694,"The Toxic Avenger, Part II,",1989,1,NA,2300000,0,0,0,0,0,0,0,0,0,0,NA,1.642857143,2.173913043,1.916666667,2,1.166666667,NA,NA,NA,1,1,2,NA,NA
3695,"The Toxic Avenger Part III: The Last Temptation of Toxie,",1989,1,NA,NA,0,0,0,0,0,0,1,1,0,0,NA,1.583333333,2.222222222,1.9,2,1.166666667,1,NA,1,NA,1,NA,NA,NA
3696,Night of the Creeps,1986,0,591366,5000000,0,0,0,0,0,1,1,1,0,0,NA,3,2.88,2.166666667,2,1.5,1,NA,3.5,2.666666667,NA,1,5,1.5
3697,Predator 2,1990,1,30669413,35000000,0,0,0,0,0,1,1,0,0,0,2,2.943089431,2.832713755,2.888888889,3.026315789,3.179487179,3,NA,2.818181818,2.466666667,3,2.5,2.666666667,1.5
3698,"The Running Man,",1987,0,38122105,27000000,0,0,0,0,0,1,0,0,0,0,3.375,3.387096774,3.179012346,3.17699115,3,3.290322581,2.9,NA,2.625,3.266666667,3,2.857142857,4,2.75
3699,Starman,1984,0,28744356,22000000,0,0,0,0,0,1,0,0,0,1,3.333333333,3.039473684,3.28030303,3.607361963,3.647887324,3.575757576,3.62962963,4,3.3125,3.428571429,3.823529412,3.692307692,3.785714286,4.125
3700,"The Brother from Another Planet,",1984,0,3677209,350000,0,0,0,0,0,1,0,0,0,1,2.5,3.2,3.435483871,3.621212121,3.5625,4,4,NA,NA,3.416666667,3.5,3.666666667,3.6,3.333333333
3701,Alien Nation,1988,0,25216243,16000000,0,0,0,1,0,1,1,0,0,1,4,3.25,3.100961538,3.189473684,3.210526316,3.527777778,3.416666667,4,3.571428571,3.5,3.333333333,3.666666667,2.5,3.5
3702,Mad Max,1979,0,8750000,200000,0,0,1,0,0,1,0,0,0,0,3.916666667,3.564516129,3.664921466,3.790697674,3.506666667,3.848101266,3.666666667,4,2.888888889,3.464285714,3.634146341,3.5,4,3.428571429
3703,Mad Max 2 (a.k.a. The Road Warrior),1981,1,NA,NA,0,0,0,0,0,1,0,0,0,0,4.125,3.71559633,3.70719603,3.769565217,3.555555556,3.721311475,3.583333333,4,2.4,3.215686275,3.685714286,3.705882353,3.285714286,4
3704,Mad Max Beyond Thunderdome,1985,1,36230219,12305523,0,0,1,0,0,1,0,0,0,0,3.5,3.090909091,3.151079137,3.175675676,3.135135135,3.315789474,3.217391304,2.5,3,3.2,3.12,3.3125,3.5,3
3705,Bird on a Wire,1990,0,70978012,20000000,0,0,1,1,0,1,1,0,0,1,4,2.729166667,2.438095238,2.338983051,2.333333333,2.789473684,3.142857143,2,2.666666667,2.58,2.838709677,2.733333333,3.666666667,2.8
3706,Angel Heart,1987,0,17185632,17000000,1,0,0,0,0,0,1,0,0,0,3,3.846153846,3.502890173,3.266055046,3.304347826,3.863636364,3.181818182,NA,4,3.173913043,3.37037037,3.2,2.75,3.333333333
3707,Nine 1/2 Weeks,1986,0,NA,17000000,0,0,0,0,0,0,0,0,0,1,5,3.25,3.096385542,3.365853659,3.4,3.2,2.888888889,NA,2.6,2.837837838,2.9375,2.5,2.666666667,3
3708,Firestarter,1984,0,17080167,15000000,0,0,0,1,0,0,1,0,0,0,5,3.162162162,2.820224719,2.96,2.888888889,2.615384615,3,4.5,3.2,3.285714286,2.875,2.5,2,2
3709,Sleepwalkers,1992,0,30524763,15000000,0,0,0,0,0,0,1,0,0,0,3,2.387096774,2.394736842,2.454545455,2.166666667,1.5,5,NA,2.333333333,2,3,4,NA,NA
3710,Action Jackson,1988,0,20256975,7000000,0,0,0,0,0,1,0,1,0,0,NA,2.086956522,2.284090909,2.315789474,2,2.222222222,2.5,NA,3,2.5,1.833333333,2,NA,NA
3711,Sarafina!,1992,0,7306242,NA,0,0,0,0,0,0,0,0,0,1,NA,4,2.666666667,3.666666667,2.5,3.5,2.666666667,4,NA,3.222222222,3.333333333,4,NA,3
3712,Soapdish,1991,0,36489888,NA,0,0,0,1,0,0,0,1,0,0,3,3.058823529,3.072164948,3.244897959,3.47826087,3.75,3.75,2.5,3.16,3.375,3.230769231,3.5,3.125,3.25
3713,"The Long Walk Home,",1990,0,4873620,NA,0,0,0,0,0,0,0,0,0,1,NA,3.5,3.421052632,4,3.625,4.142857143,4,NA,4,3.666666667,3.625,3,4,4
3714,Clara's Heart,1988,0,5194491,NA,0,0,0,1,0,0,0,0,0,1,4,3,2.444444444,3.2,3,3,2.75,3.5,2.666666667,3.333333333,3.666666667,3.5,3.166666667,3.333333333
3715,Burglar,1987,0,16337355,NA,0,0,0,1,0,0,0,1,0,0,3,2.166666667,2.133333333,2.347826087,4.5,2,4,NA,4,2.5625,3.25,2,NA,4
3716,Fatal Beauty,1987,0,12046526,NA,0,0,0,1,0,1,1,0,0,0,NA,2,2,2.357142857,2.25,2.333333333,2.25,NA,2.5,2.833333333,3.5,3,4,1
3717,Gone in 60 Seconds,2000,0,101648571,90000000,1,0,0,0,0,1,1,0,0,0,3.275862069,3.168,2.921465969,2.803030303,2.666666667,2.76,2.75,3.25,3.096774194,3,2.826086957,3,3,NA
3718,American Pimp,1999,0,287724,650000,0,0,0,0,0,0,0,0,1,0,2,3.666666667,3.727272727,3.857142857,2.428571429,3,NA,1,1,4.5,2,2,3,NA
3719,Love's Labour's Lost,2000,0,299792,13000000,0,0,0,0,0,0,0,1,0,1,1,2.75,2.714285714,2.666666667,3,2,5,1,4,3.714285714,NA,3.2,3,3
3720,Sunshine,1999,0,5096267,NA,1,0,0,0,0,0,0,0,0,1,4,3.333333333,3.85,3.846153846,2.666666667,3.333333333,4,3,3.25,3.666666667,3.8,3.7,3.75,4.333333333
3721,Trixie,1999,0,295683,NA,0,0,0,1,0,0,0,1,0,0,1,3,2.571428571,3,3.5,2,3,1,2,4,4,2,NA,NA
3722,Live Virgin,1999,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3723,Hamlet,1990,0,NA,18000000,0,0,0,0,0,0,0,0,0,1,4,3.621621622,3.756410256,3.580645161,3.833333333,4,4.125,4,3.695652174,3.84375,3.5625,3.3,4,3.833333333
3724,Coming Home,1978,0,32653905,3000000,0,0,0,0,0,1,0,0,0,1,NA,3.333333333,3.533333333,3.729166667,3.709677419,3.533333333,4.111111111,5,4,3.571428571,3.75,3.857142857,3.636363636,4.125
3725,American Pop,1981,0,NA,NA,0,0,0,0,1,0,0,0,0,0,3,3.375,2.958333333,3.1,2.5,4.25,4,NA,2.666666667,3.5,2,3,3.5,NA
3726,Assault on Precinct 13,1976,0,NA,NA,0,0,0,0,0,1,1,0,0,0,2,3.666666667,3.676470588,3.615384615,3.333333333,3.583333333,3,NA,NA,4,3.5,NA,3,NA
3727,Near Dark,1987,0,3369307,5000000,0,0,0,0,0,0,1,1,0,0,NA,3.5,3.696969697,3.918918919,3.583333333,4.333333333,3,1,5,3.538461538,4.333333333,NA,NA,1
3728,One False Move,1991,0,1543112,NA,0,0,0,0,0,0,1,0,0,0,4,3.9,4.089285714,4.058823529,3.769230769,3.666666667,3.75,3,3,3.833333333,3.833333333,3.8,4,NA
3729,Shaft,1971,0,12121618,1125000,0,0,0,1,0,1,1,0,0,0,5,3.625,3.406779661,3.461538462,3.136363636,3.409090909,3.5,4,4,3.428571429,3.111111111,2.666666667,2.6,3.333333333
3730,"The Conversation,",1974,0,4420000,1600000,0,0,0,0,0,0,1,0,0,1,4.285714286,4.357142857,4.19047619,4.295454545,4.24,4.32,4.310344828,4,4.333333333,4.227272727,4.166666667,4,4.470588235,4
3731,Cutter's Way,1981,0,1729274,3000000,0,0,0,0,0,0,1,0,0,1,NA,2,3.75,3.555555556,3.428571429,4,2.5,NA,NA,3,2,3.333333333,3.6,NA
3732,"The Fury,",1978,0,NA,5500000,0,0,0,1,0,0,1,0,0,0,NA,3.333333333,2.888888889,3.210526316,3.125,2.5,4,NA,NA,3.5,2.5,2,NA,NA
3733,"The Paper Chase,",1973,0,NA,NA,0,0,0,1,0,0,0,0,0,1,5,4.3,3.701754386,3.875,3.684210526,3.918918919,4.263157895,4,2.666666667,3.909090909,3.5,3.875,3.833333333,4
3734,Prince of the City,1981,0,8124257,8600000,0,0,0,0,0,0,0,0,0,1,NA,NA,3.416666667,3.4375,3.333333333,3.888888889,3.75,NA,NA,NA,3,4,3,4
3735,Serpico,1973,0,29800000,3000000,1,0,0,0,0,0,1,0,0,1,4,4.071428571,3.957983193,3.990291262,3.862745098,4.155172414,3.828571429,4,4,4.315789474,3.772727273,3.823529412,3.894736842,4.25
3736,"The Big Carnival,",1951,0,NA,1821052,0,0,0,1,0,0,0,0,0,1,NA,1.5,4.6,4.166666667,3.6,4.333333333,4,NA,NA,3.5,3,3,5,2.5
3737,Lonely Are the Brave,1962,0,NA,2000000,0,0,0,0,0,1,0,0,0,1,NA,1,4,4.333333333,3.75,4.416666667,4.444444444,NA,NA,NA,2,3,3,3.666666667
3738,"The Sugarland Express,",1974,0,7500000,3000000,0,0,0,1,0,0,0,0,0,1,3,3.5,3.733333333,3.444444444,3.3,3.636363636,3.4,NA,NA,NA,3,2.75,3.5,4
3739,Trouble in Paradise,1932,0,NA,519706,0,0,0,1,0,0,0,1,0,1,NA,2.5,3.222222222,3.75,4.625,4,5,NA,4,3,4.5,5,5,4.5
3740,Big Trouble in Little China,1986,0,11100000,25000000,0,0,0,1,0,1,0,1,0,0,4,3.627659574,3.522267206,3.428571429,3.28,3.1875,3.1,3,2.6875,3.111111111,2.944444444,3,3.25,3
3741,Badlands,1973,0,NA,450000,0,0,0,1,0,0,1,0,0,1,4.666666667,4.041666667,4.235294118,3.955555556,3.928571429,4.291666667,3.6,5,4.5,4.222222222,3.823529412,4,4.285714286,2
3742,"Battleship Potemkin, The (Bronenosets Potyomkin)",1925,0,NA,NA,0,0,0,0,0,1,0,0,0,1,4.5,3.92,3.8,4.024390244,3.92,4,4.285714286,3,3.714285714,3.866666667,4.181818182,4,4.444444444,5
3743,Boys and Girls,2000,0,21799652,16000000,0,0,0,0,0,0,0,1,0,1,3,2.6,2.285714286,4,3,NA,NA,2.333333333,2.666666667,2.5,2.5,2,NA,NA
3744,Shaft,2000,0,70334258,46000000,1,0,0,1,0,1,1,0,0,0,3.5,3.378640777,3.152173913,3.166666667,3.05,3.5,2.777777778,3.666666667,3.052631579,3.25,3,3.625,4,NA
3745,Titan A.E.,2000,0,22753426,75000000,1,0,0,1,1,1,0,0,0,0,3.433333333,3.559322034,3.319371728,3.131578947,3.291666667,3.769230769,3.625,4.285714286,3.421052632,3.230769231,3.333333333,2,3.75,4.5
3746,Butterfly (La Lengua de las Mariposas),2000,0,2092682,NA,0,0,0,0,0,1,0,0,0,1,1,3,3.625,4.1,4,3.333333333,4.714285714,3,5,4,3.6,4.5,4,4.333333333
3747,Jesus' Son,1999,0,1302067,2500000,0,0,0,0,0,0,0,0,0,1,3.833333333,3.6,3.818181818,4,2.666666667,4.142857143,3.5,1,3.8,4,3.7,3.2,4,NA
3748,"The Match,",1999,0,37285,NA,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA
3749,Time Regained (Le Temps Retrouv_),1999,0,247728,NA,0,0,0,0,0,0,0,0,0,1,1,3.5,3.8,3.666666667,3,3,NA,NA,NA,2,NA,3,NA,1
